"RIM","Migration Type","REGIONTYPE","Region Type","ASGS_2011_STATE_GCCSA_SA4_SA3_SA2","Region","FREQUENCY","Frequency","TIME_FY","Time","Value","Flag Codes","Flags"
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021050","Lake Munmorah - Mannering Park","A","Annual","2014","2013-14",116,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021050","Lake Munmorah - Mannering Park","A","Annual","2015","2014-15",118,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021051","Ourimbah - Fountaindale","A","Annual","2007","2006-07",-27,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021051","Ourimbah - Fountaindale","A","Annual","2008","2007-08",19,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021051","Ourimbah - Fountaindale","A","Annual","2009","2008-09",-62,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021051","Ourimbah - Fountaindale","A","Annual","2010","2009-10",31,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021051","Ourimbah - Fountaindale","A","Annual","2011","2010-11",-1,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021051","Ourimbah - Fountaindale","A","Annual","2012","2011-12",4,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021051","Ourimbah - Fountaindale","A","Annual","2013","2012-13",61,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021051","Ourimbah - Fountaindale","A","Annual","2014","2013-14",-8,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021051","Ourimbah - Fountaindale","A","Annual","2015","2014-15",12,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021052","Summerland Point - Gwandalan","A","Annual","2007","2006-07",17,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021052","Summerland Point - Gwandalan","A","Annual","2008","2007-08",8,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021052","Summerland Point - Gwandalan","A","Annual","2009","2008-09",-17,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021052","Summerland Point - Gwandalan","A","Annual","2010","2009-10",-10,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021052","Summerland Point - Gwandalan","A","Annual","2011","2010-11",12,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021052","Summerland Point - Gwandalan","A","Annual","2012","2011-12",-11,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021052","Summerland Point - Gwandalan","A","Annual","2013","2012-13",-27,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021052","Summerland Point - Gwandalan","A","Annual","2014","2013-14",-5,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021052","Summerland Point - Gwandalan","A","Annual","2015","2014-15",44,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021053","The Entrance","A","Annual","2007","2006-07",312,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021053","The Entrance","A","Annual","2008","2007-08",338,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021053","The Entrance","A","Annual","2009","2008-09",333,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021053","The Entrance","A","Annual","2010","2009-10",312,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021053","The Entrance","A","Annual","2011","2010-11",271,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021053","The Entrance","A","Annual","2012","2011-12",120,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021053","The Entrance","A","Annual","2013","2012-13",151,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021053","The Entrance","A","Annual","2014","2013-14",122,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021053","The Entrance","A","Annual","2015","2014-15",54,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021054","Toukley - Norah Head","A","Annual","2007","2006-07",-84,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021054","Toukley - Norah Head","A","Annual","2008","2007-08",-6,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021054","Toukley - Norah Head","A","Annual","2009","2008-09",70,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021054","Toukley - Norah Head","A","Annual","2010","2009-10",63,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021054","Toukley - Norah Head","A","Annual","2011","2010-11",145,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021054","Toukley - Norah Head","A","Annual","2012","2011-12",115,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021054","Toukley - Norah Head","A","Annual","2013","2012-13",71,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021054","Toukley - Norah Head","A","Annual","2014","2013-14",100,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021054","Toukley - Norah Head","A","Annual","2015","2014-15",59,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021055","Tuggerah - Kangy Angy","A","Annual","2007","2006-07",106,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021055","Tuggerah - Kangy Angy","A","Annual","2008","2007-08",85,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021055","Tuggerah - Kangy Angy","A","Annual","2009","2008-09",100,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021055","Tuggerah - Kangy Angy","A","Annual","2010","2009-10",50,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021055","Tuggerah - Kangy Angy","A","Annual","2011","2010-11",154,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021055","Tuggerah - Kangy Angy","A","Annual","2012","2011-12",28,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021055","Tuggerah - Kangy Angy","A","Annual","2013","2012-13",95,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021055","Tuggerah - Kangy Angy","A","Annual","2014","2013-14",130,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021055","Tuggerah - Kangy Angy","A","Annual","2015","2014-15",79,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021056","Warnervale - Wadalba","A","Annual","2007","2006-07",523,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021056","Warnervale - Wadalba","A","Annual","2008","2007-08",495,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021056","Warnervale - Wadalba","A","Annual","2009","2008-09",536,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021056","Warnervale - Wadalba","A","Annual","2010","2009-10",626,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021056","Warnervale - Wadalba","A","Annual","2011","2010-11",597,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021056","Warnervale - Wadalba","A","Annual","2012","2011-12",462,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021056","Warnervale - Wadalba","A","Annual","2013","2012-13",542,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021056","Warnervale - Wadalba","A","Annual","2014","2013-14",569,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021056","Warnervale - Wadalba","A","Annual","2015","2014-15",594,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021057","Wyong","A","Annual","2007","2006-07",-90,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021057","Wyong","A","Annual","2008","2007-08",-79,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021057","Wyong","A","Annual","2009","2008-09",-63,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021057","Wyong","A","Annual","2010","2009-10",-45,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021057","Wyong","A","Annual","2011","2010-11",-7,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021057","Wyong","A","Annual","2012","2011-12",-106,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021057","Wyong","A","Annual","2013","2012-13",-50,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021057","Wyong","A","Annual","2014","2013-14",-70,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","102021057","Wyong","A","Annual","2015","2014-15",-88,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011290","Baulkham Hills (East)","A","Annual","2007","2006-07",-216,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011290","Baulkham Hills (East)","A","Annual","2008","2007-08",-22,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011290","Baulkham Hills (East)","A","Annual","2009","2008-09",-208,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011290","Baulkham Hills (East)","A","Annual","2010","2009-10",-65,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011290","Baulkham Hills (East)","A","Annual","2011","2010-11",-158,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011290","Baulkham Hills (East)","A","Annual","2012","2011-12",-100,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011290","Baulkham Hills (East)","A","Annual","2013","2012-13",-128,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011290","Baulkham Hills (East)","A","Annual","2014","2013-14",-32,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011290","Baulkham Hills (East)","A","Annual","2015","2014-15",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011291","Baulkham Hills (West) - Bella Vista","A","Annual","2007","2006-07",-72,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011291","Baulkham Hills (West) - Bella Vista","A","Annual","2008","2007-08",66,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011291","Baulkham Hills (West) - Bella Vista","A","Annual","2009","2008-09",-86,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011291","Baulkham Hills (West) - Bella Vista","A","Annual","2010","2009-10",64,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011291","Baulkham Hills (West) - Bella Vista","A","Annual","2011","2010-11",57,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011291","Baulkham Hills (West) - Bella Vista","A","Annual","2012","2011-12",92,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011291","Baulkham Hills (West) - Bella Vista","A","Annual","2013","2012-13",66,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011291","Baulkham Hills (West) - Bella Vista","A","Annual","2014","2013-14",167,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011291","Baulkham Hills (West) - Bella Vista","A","Annual","2015","2014-15",171,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011292","Castle Hill","A","Annual","2007","2006-07",3,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011292","Castle Hill","A","Annual","2008","2007-08",153,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011292","Castle Hill","A","Annual","2009","2008-09",188,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011292","Castle Hill","A","Annual","2010","2009-10",-3,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011292","Castle Hill","A","Annual","2011","2010-11",-143,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011292","Castle Hill","A","Annual","2012","2011-12",-188,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011292","Castle Hill","A","Annual","2013","2012-13",-116,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011292","Castle Hill","A","Annual","2014","2013-14",-76,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011292","Castle Hill","A","Annual","2015","2014-15",-204,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011293","Cherrybrook","A","Annual","2007","2006-07",-133,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011293","Cherrybrook","A","Annual","2008","2007-08",-68,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011293","Cherrybrook","A","Annual","2009","2008-09",-48,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011293","Cherrybrook","A","Annual","2010","2009-10",21,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011293","Cherrybrook","A","Annual","2011","2010-11",-167,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011293","Cherrybrook","A","Annual","2012","2011-12",-60,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011293","Cherrybrook","A","Annual","2013","2012-13",-116,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011293","Cherrybrook","A","Annual","2014","2013-14",-136,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011293","Cherrybrook","A","Annual","2015","2014-15",-165,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011294","Glenhaven","A","Annual","2007","2006-07",-63,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011294","Glenhaven","A","Annual","2008","2007-08",-27,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011294","Glenhaven","A","Annual","2009","2008-09",3,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011294","Glenhaven","A","Annual","2010","2009-10",-24,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011294","Glenhaven","A","Annual","2011","2010-11",79,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011294","Glenhaven","A","Annual","2012","2011-12",-23,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011294","Glenhaven","A","Annual","2013","2012-13",54,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011294","Glenhaven","A","Annual","2014","2013-14",3,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011294","Glenhaven","A","Annual","2015","2014-15",58,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011295","Kellyville","A","Annual","2007","2006-07",346,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011295","Kellyville","A","Annual","2008","2007-08",285,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011295","Kellyville","A","Annual","2009","2008-09",118,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011295","Kellyville","A","Annual","2010","2009-10",111,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011295","Kellyville","A","Annual","2011","2010-11",-23,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011295","Kellyville","A","Annual","2012","2011-12",115,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011295","Kellyville","A","Annual","2013","2012-13",329,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011295","Kellyville","A","Annual","2014","2013-14",569,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011295","Kellyville","A","Annual","2015","2014-15",569,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011296","West Pennant Hills","A","Annual","2007","2006-07",-121,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011296","West Pennant Hills","A","Annual","2008","2007-08",-4,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011296","West Pennant Hills","A","Annual","2009","2008-09",-102,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011296","West Pennant Hills","A","Annual","2010","2009-10",35,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011296","West Pennant Hills","A","Annual","2011","2010-11",-87,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011296","West Pennant Hills","A","Annual","2012","2011-12",-2,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011296","West Pennant Hills","A","Annual","2013","2012-13",-61,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011296","West Pennant Hills","A","Annual","2014","2013-14",-4,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","115011296","West Pennant Hills","A","Annual","2015","2014-15",-105,,
