name,numChange,perChange,area,year,pop
Bondi - Tamarama - Bronte,-255,-1.3,2.5,2017,19699
Bondi - Tamarama - Bronte,-255,-1.3,2.5,2018,19714
Bondi - Tamarama - Bronte,-255,-1.3,2.5,2019,19678
Bondi - Tamarama - Bronte,-255,-1.3,2.5,2020,19655
Bondi - Tamarama - Bronte,-255,-1.3,2.5,2021,19297
Bondi Beach - North Bondi,-25,-0.1,2.5,2001,19631
Bondi Beach - North Bondi,-25,-0.1,2.5,2004,19715
Bondi Beach - North Bondi,-25,-0.1,2.5,2005,19866
Bondi Beach - North Bondi,-25,-0.1,2.5,2012,21362
Bondi Beach - North Bondi,-25,-0.1,2.5,2013,21735
Bondi Beach - North Bondi,-25,-0.1,2.5,2015,22391
Bondi Beach - North Bondi,-25,-0.1,2.5,2016,22771
Bondi Beach - North Bondi,-25,-0.1,2.5,2017,22953
Bondi Beach - North Bondi,-25,-0.1,2.5,2018,22963
Bondi Beach - North Bondi,-25,-0.1,2.5,2019,22856
Bondi Beach - North Bondi,-25,-0.1,2.5,2020,22383
Bondi Junction - Waverly,900,5.3,2.5,2001,15239
Bondi Junction - Waverly,900,5.3,2.5,2002,15245
Bondi Junction - Waverly,900,5.3,2.5,2003,15314
Bondi Junction - Waverly,900,5.3,2.5,2004,15452
Bondi Junction - Waverly,900,5.3,2.5,2005,15619
Bondi Junction - Waverly,900,5.3,2.5,2008,16348
Bondi Junction - Waverly,900,5.3,2.5,2009,16512
Bondi Junction - Waverly,900,5.3,2.5,2010,16693
Bondi Junction - Waverly,900,5.3,2.5,2011,16966
Bondi Junction - Waverly,900,5.3,2.5,2012,17195
Bondi Junction - Waverly,900,5.3,2.5,2013,17478
Bondi Junction - Waverly,900,5.3,2.5,2014,17724
Bondi Junction - Waverly,900,5.3,2.5,2015,17894
Bondi Junction - Waverly,900,5.3,2.5,2019,18325
Bondi Junction - Waverly,900,5.3,2.5,2020,18297
Bondi Junction - Waverly,900,5.3,2.5,2021,17866
Centennial Park,0,0,2,2012,3
Centennial Park,0,0,2,2013,3
Centennial Park,0,0,2,2014,3
Centennial Park,0,0,2,2015,3
Centennial Park,0,0,2,2016,3
Dover Heights,70,0.6,1.9,2011,11114
Dover Heights,70,0.6,1.9,2012,11171
Dover Heights,70,0.6,1.9,2013,11252
Dover Heights,70,0.6,1.9,2014,11345
Dover Heights,70,0.6,1.9,2015,11429
Dover Heights,70,0.6,1.9,2016,11522
Dover Heights,70,0.6,1.9,2017,11548
Dover Heights,70,0.6,1.9,2018,11553
Dover Heights,70,0.6,1.9,2019,11528
Dover Heights,70,0.6,1.9,2020,11419
Dover Heights,70,0.6,1.9,2021,11184
Paddington - Moore Park,-534,-3.5,3.7,2001,14368
Paddington - Moore Park,-534,-3.5,3.7,2002,14352
Paddington - Moore Park,-534,-3.5,3.7,2003,14338
Paddington - Moore Park,-534,-3.5,3.7,2004,14382
Paddington - Moore Park,-534,-3.5,3.7,2005,14337
Paddington - Moore Park,-534,-3.5,3.7,2006,14476
Paddington - Moore Park,-534,-3.5,3.7,2007,14744
Paddington - Moore Park,-534,-3.5,3.7,2008,14874
Paddington - Moore Park,-534,-3.5,3.7,2010,15191
Paddington - Moore Park,-534,-3.5,3.7,2011,15461
Paddington - Moore Park,-534,-3.5,3.7,2012,15672
Paddington - Moore Park,-534,-3.5,3.7,2015,16163
Paddington - Moore Park,-534,-3.5,3.7,2017,16251
Paddington - Moore Park,-534,-3.5,3.7,2019,15923
Paddington - Moore Park,-534,-3.5,3.7,2020,15625
Paddington - Moore Park,-534,-3.5,3.7,2021,14927
Rose Bay - Vaucluse - Watsons Bay,-553,-4.4,5.1,2001,11933
Rose Bay - Vaucluse - Watsons Bay,-553,-4.4,5.1,2002,11999
Rose Bay - Vaucluse - Watsons Bay,-553,-4.4,5.1,2006,12168
Rose Bay - Vaucluse - Watsons Bay,-553,-4.4,5.1,2007,12239
Rose Bay - Vaucluse - Watsons Bay,-553,-4.4,5.1,2008,12297
Rose Bay - Vaucluse - Watsons Bay,-553,-4.4,5.1,2009,12443
Rose Bay - Vaucluse - Watsons Bay,-553,-4.4,5.1,2010,12496
Rose Bay - Vaucluse - Watsons Bay,-553,-4.4,5.1,2012,12564
Rose Bay - Vaucluse - Watsons Bay,-553,-4.4,5.1,2013,12567
Rose Bay - Vaucluse - Watsons Bay,-553,-4.4,5.1,2014,12565
Rose Bay - Vaucluse - Watsons Bay,-553,-4.4,5.1,2015,12566
Rose Bay - Vaucluse - Watsons Bay,-553,-4.4,5.1,2017,12559
Rose Bay - Vaucluse - Watsons Bay,-553,-4.4,5.1,2018,12488
Rose Bay - Vaucluse - Watsons Bay,-553,-4.4,5.1,2019,12372
Rose Bay - Vaucluse - Watsons Bay,-553,-4.4,5.1,2020,12261
Woollahra,-189,-2.5,1.3,2001,7533
Woollahra,-189,-2.5,1.3,2002,7516
Woollahra,-189,-2.5,1.3,2003,7474
Woollahra,-189,-2.5,1.3,2004,7432
Woollahra,-189,-2.5,1.3,2008,7432
Woollahra,-189,-2.5,1.3,2010,7579
Woollahra,-189,-2.5,1.3,2011,7675
Woollahra,-189,-2.5,1.3,2012,7714
Woollahra,-189,-2.5,1.3,2013,7795
Woollahra,-189,-2.5,1.3,2015,7987
Woollahra,-189,-2.5,1.3,2020,7833
Woollahra,-189,-2.5,1.3,2021,7486
Bellevue Hill,-984,-6.3,3.2,2003,14222
Bellevue Hill,-984,-6.3,3.2,2004,14216
Bellevue Hill,-984,-6.3,3.2,2007,14429
Bellevue Hill,-984,-6.3,3.2,2009,14981
Bellevue Hill,-984,-6.3,3.2,2010,15244
Bellevue Hill,-984,-6.3,3.2,2012,15556
Bellevue Hill,-984,-6.3,3.2,2014,15627
Bellevue Hill,-984,-6.3,3.2,2015,15599
Bellevue Hill,-984,-6.3,3.2,2016,15622
Bellevue Hill,-984,-6.3,3.2,2017,15582
Bellevue Hill,-984,-6.3,3.2,2018,15465
Bellevue Hill,-984,-6.3,3.2,2019,15276
Bellevue Hill,-984,-6.3,3.2,2021,14516
Double Bay - Darling Point,-392,-3.8,1.6,2001,9623
Double Bay - Darling Point,-392,-3.8,1.6,2002,9653
Double Bay - Darling Point,-392,-3.8,1.6,2003,9694
Double Bay - Darling Point,-392,-3.8,1.6,2004,9641
Double Bay - Darling Point,-392,-3.8,1.6,2005,9642
Double Bay - Darling Point,-392,-3.8,1.6,2007,9838
Double Bay - Darling Point,-392,-3.8,1.6,2008,9942
Kensington (NSW),-1606,-11.8,2.6,2001,11181
Kensington (NSW),-1606,-11.8,2.6,2002,11188
Kensington (NSW),-1606,-11.8,2.6,2003,11114
Kensington (NSW),-1606,-11.8,2.6,2008,12436
Kensington (NSW),-1606,-11.8,2.6,2009,12864
Kensington (NSW),-1606,-11.8,2.6,2010,13293
Kensington (NSW),-1606,-11.8,2.6,2011,13581
Kensington (NSW),-1606,-11.8,2.6,2012,13949
Kensington (NSW),-1606,-11.8,2.6,2013,14596
Kensington (NSW),-1606,-11.8,2.6,2015,15335
Kensington (NSW),-1606,-11.8,2.6,2016,15711
Kensington (NSW),-1606,-11.8,2.6,2017,15886
Kensington (NSW),-1606,-11.8,2.6,2018,15495
Kensington (NSW),-1606,-11.8,2.6,2019,14925
Kensington (NSW),-1606,-11.8,2.6,2020,14271
Kensington (NSW),-1606,-11.8,2.6,2021,11975
Kingsford,-1210,-8.1,2,2001,13642
Kingsford,-1210,-8.1,2,2002,13731
Kingsford,-1210,-8.1,2,2004,13542
Kingsford,-1210,-8.1,2,2006,13613
Kingsford,-1210,-8.1,2,2007,13789
Kingsford,-1210,-8.1,2,2009,14345
Kingsford,-1210,-8.1,2,2010,14757
Kingsford,-1210,-8.1,2,2011,14985
Kingsford,-1210,-8.1,2,2012,15115
Kingsford,-1210,-8.1,2,2013,15668
Kingsford,-1210,-8.1,2,2015,16262
Kingsford,-1210,-8.1,2,2016,16427
Kingsford,-1210,-8.1,2,2017,16487
Kingsford,-1210,-8.1,2,2018,16252
Kingsford,-1210,-8.1,2,2019,15684
Kingsford,-1210,-8.1,2,2021,13775
Maroubra - North,-46,-0.5,1.8,2001,9152
Maroubra - North,-46,-0.5,1.8,2003,8954
Maroubra - North,-46,-0.5,1.8,2004,8933
Maroubra - North,-46,-0.5,1.8,2005,8977
Maroubra - North,-46,-0.5,1.8,2006,8962
Maroubra - North,-46,-0.5,1.8,2007,9211
Maroubra - North,-46,-0.5,1.8,2008,9452
Maroubra - North,-46,-0.5,1.8,2009,9654
Maroubra - North,-46,-0.5,1.8,2010,9777
Maroubra - North,-46,-0.5,1.8,2011,9883
Maroubra - North,-46,-0.5,1.8,2021,9837
Maroubra - South,-363,-3.2,2.1,2009,11219
Maroubra - South,-363,-3.2,2.1,2010,11376
Maroubra - South,-363,-3.2,2.1,2011,11487
Maroubra - South,-363,-3.2,2.1,2012,11448
Maroubra - South,-363,-3.2,2.1,2013,11429
Maroubra - South,-363,-3.2,2.1,2014,11411
Maroubra - South,-363,-3.2,2.1,2015,11382
Maroubra - South,-363,-3.2,2.1,2017,11356
Maroubra - South,-363,-3.2,2.1,2018,11317
Maroubra - South,-363,-3.2,2.1,2019,11283
Maroubra - South,-363,-3.2,2.1,2020,11265
Maroubra - South,-363,-3.2,2.1,2021,11124
Maroubra - West,-322,-3.1,2,2001,8239
Maroubra - West,-322,-3.1,2,2002,8221
Maroubra - West,-322,-3.1,2,2003,8263
Maroubra - West,-322,-3.1,2,2005,8894
Maroubra - West,-322,-3.1,2,2009,9949
Maroubra - West,-322,-3.1,2,2021,9911
Randwick - North,-975,-5.6,1.9,2001,15829
Randwick - North,-975,-5.6,1.9,2003,15726
Randwick - North,-975,-5.6,1.9,2004,15717
Randwick - North,-975,-5.6,1.9,2006,15829
Randwick - North,-975,-5.6,1.9,2007,16428
Randwick - North,-975,-5.6,1.9,2008,16826
Randwick - North,-975,-5.6,1.9,2010,17213
Randwick - North,-975,-5.6,1.9,2011,17268
Randwick - North,-975,-5.6,1.9,2012,17383
Randwick - North,-975,-5.6,1.9,2014,17652
Randwick - North,-975,-5.6,1.9,2015,17757
Randwick - North,-975,-5.6,1.9,2016,17849
Randwick - North,-975,-5.6,1.9,2017,17791
Randwick - North,-975,-5.6,1.9,2018,17526
Randwick - North,-975,-5.6,1.9,2019,17289
Randwick - North,-975,-5.6,1.9,2021,16293
Randwick - South,474,3.8,3.4,2001,11466
Randwick - South,474,3.8,3.4,2003,11532
Randwick - South,474,3.8,3.4,2004,11511
Randwick - South,474,3.8,3.4,2006,11484
Randwick - South,474,3.8,3.4,2007,11717
Randwick - South,474,3.8,3.4,2009,12229
Randwick - South,474,3.8,3.4,2010,12316
Randwick - South,474,3.8,3.4,2011,12363
Randwick - South,474,3.8,3.4,2014,13398
Randwick - South,474,3.8,3.4,2016,13959
Randwick - South,474,3.8,3.4,2017,13959
Randwick - South,474,3.8,3.4,2018,13751
Randwick - South,474,3.8,3.4,2019,13479
Randwick - South,474,3.8,3.4,2020,13323
Randwick - South,474,3.8,3.4,2021,12837
Coogee - Clovelly,-339,-1.7,2.7,2002,18637
Coogee - Clovelly,-339,-1.7,2.7,2003,18571
Coogee - Clovelly,-339,-1.7,2.7,2007,18884
Coogee - Clovelly,-339,-1.7,2.7,2008,19257
Coogee - Clovelly,-339,-1.7,2.7,2010,19697
Coogee - Clovelly,-339,-1.7,2.7,2015,21154
Coogee - Clovelly,-339,-1.7,2.7,2016,21388
Coogee - Clovelly,-339,-1.7,2.7,2017,21322
Malabar - La Perouse,1185,12.5,8.4,2001,7983
Malabar - La Perouse,1185,12.5,8.4,2002,7971
Malabar - La Perouse,1185,12.5,8.4,2003,7972
Malabar - La Perouse,1185,12.5,8.4,2004,7967
Malabar - La Perouse,1185,12.5,8.4,2005,7955
Malabar - La Perouse,1185,12.5,8.4,2006,7951
Malabar - La Perouse,1185,12.5,8.4,2009,8812
Malabar - La Perouse,1185,12.5,8.4,2010,9117
Malabar - La Perouse,1185,12.5,8.4,2012,9848
Malabar - La Perouse,1185,12.5,8.4,2016,11454
Malabar - La Perouse,1185,12.5,8.4,2017,11527
Malabar - La Perouse,1185,12.5,8.4,2018,11475
Malabar - La Perouse,1185,12.5,8.4,2019,11386
Matraville - Chifley,510,3.9,3.4,2001,12432
Matraville - Chifley,510,3.9,3.4,2002,12356
Matraville - Chifley,510,3.9,3.4,2003,12366
Matraville - Chifley,510,3.9,3.4,2005,12412
Matraville - Chifley,510,3.9,3.4,2007,12431
Matraville - Chifley,510,3.9,3.4,2008,12511
Matraville - Chifley,510,3.9,3.4,2009,12749
Matraville - Chifley,510,3.9,3.4,2010,12783
Matraville - Chifley,510,3.9,3.4,2011,12959
Matraville - Chifley,510,3.9,3.4,2014,13196
Matraville - Chifley,510,3.9,3.4,2015,13439
Matraville - Chifley,510,3.9,3.4,2016,13591
Matraville - Chifley,510,3.9,3.4,2017,13638
Matraville - Chifley,510,3.9,3.4,2018,13664
Matraville - Chifley,510,3.9,3.4,2020,13621
Matraville - Chifley,510,3.9,3.4,2021,13469
South Coogee,166,3,1.1,2001,5248
South Coogee,166,3,1.1,2002,5311
South Coogee,166,3,1.1,2003,5386
South Coogee,166,3,1.1,2004,5458
South Coogee,166,3,1.1,2005,5515
South Coogee,166,3,1.1,2006,5611
South Coogee,166,3,1.1,2007,5578
South Coogee,166,3,1.1,2008,5536
South Coogee,166,3,1.1,2009,5546
South Coogee,166,3,1.1,2010,5491
South Coogee,166,3,1.1,2011,5474
South Coogee,166,3,1.1,2012,5552
South Coogee,166,3,1.1,2013,5638
South Coogee,166,3,1.1,2014,5712
South Coogee,166,3,1.1,2015,5797
South Coogee,166,3,1.1,2017,5918
South Coogee,166,3,1.1,2020,5818
Bass Hill - Georges Hall,2919,13.9,8.9,2001,19863
Bass Hill - Georges Hall,2919,13.9,8.9,2002,19745
Bass Hill - Georges Hall,2919,13.9,8.9,2003,19646
Bass Hill - Georges Hall,2919,13.9,8.9,2005,19551
Bass Hill - Georges Hall,2919,13.9,8.9,2006,19784
Bass Hill - Georges Hall,2919,13.9,8.9,2012,21341
Bass Hill - Georges Hall,2919,13.9,8.9,2014,22151
Bass Hill - Georges Hall,2919,13.9,8.9,2015,22477
Bass Hill - Georges Hall,2919,13.9,8.9,2016,22758
Bass Hill - Georges Hall,2919,13.9,8.9,2017,23134
Bass Hill - Georges Hall,2919,13.9,8.9,2018,23515
Bass Hill - Georges Hall,2919,13.9,8.9,2019,23822
Bass Hill - Georges Hall,2919,13.9,8.9,2021,23966
Chullora,1475,29500,4.1,2011,5
Chullora,1475,29500,4.1,2012,5
Chullora,1475,29500,4.1,2013,5
Chullora,1475,29500,4.1,2015,538
Chullora,1475,29500,4.1,2016,942
Chullora,1475,29500,4.1,2017,1131
Chullora,1475,29500,4.1,2019,1357
Chullora,1475,29500,4.1,2020,1462
Condell Park,2090,19.5,10,2001,9615
Condell Park,2090,19.5,10,2003,9677
Condell Park,2090,19.5,10,2004,9644
Condell Park,2090,19.5,10,2005,9811
Condell Park,2090,19.5,10,2014,11289
Condell Park,2090,19.5,10,2015,11515
Condell Park,2090,19.5,10,2016,11841
Condell Park,2090,19.5,10,2018,12521
Condell Park,2090,19.5,10,2020,12767
Condell Park,2090,19.5,10,2021,12795
Padstow,933,5.7,6.5,2001,15265
Padstow,933,5.7,6.5,2002,15217
Padstow,933,5.7,6.5,2003,15211
Padstow,933,5.7,6.5,2004,15157
Padstow,933,5.7,6.5,2005,15153
Padstow,933,5.7,6.5,2006,15173
Padstow,933,5.7,6.5,2007,15444
Padstow,933,5.7,6.5,2008,15754
Padstow,933,5.7,6.5,2011,16281
Padstow,933,5.7,6.5,2012,16388
Padstow,933,5.7,6.5,2013,16566
Padstow,933,5.7,6.5,2015,16926
Padstow,933,5.7,6.5,2017,17251
Padstow,933,5.7,6.5,2018,17322
Padstow,933,5.7,6.5,2020,17359
Padstow,933,5.7,6.5,2021,17214
Revesby,2194,14.1,5.1,2001,13712
Revesby,2194,14.1,5.1,2002,13796
Revesby,2194,14.1,5.1,2003,13795
Revesby,2194,14.1,5.1,2004,13834
Revesby,2194,14.1,5.1,2005,13959
Revesby,2194,14.1,5.1,2006,14135
Revesby,2194,14.1,5.1,2007,14497
Revesby,2194,14.1,5.1,2008,14762
Revesby,2194,14.1,5.1,2011,15516
Revesby,2194,14.1,5.1,2012,15815
Revesby,2194,14.1,5.1,2014,16399
Revesby,2194,14.1,5.1,2015,16628
Revesby,2194,14.1,5.1,2016,16832
Revesby,2194,14.1,5.1,2018,17318
Revesby,2194,14.1,5.1,2019,17573
Revesby,2194,14.1,5.1,2020,17719
Yagoona - Birrong,2793,14.1,5.6,2002,17836
Yagoona - Birrong,2793,14.1,5.6,2003,17896
Yagoona - Birrong,2793,14.1,5.6,2004,17765
Yagoona - Birrong,2793,14.1,5.6,2005,17834
Yagoona - Birrong,2793,14.1,5.6,2006,18119
Yagoona - Birrong,2793,14.1,5.6,2010,19324
Yagoona - Birrong,2793,14.1,5.6,2011,19787
Yagoona - Birrong,2793,14.1,5.6,2015,21259
Yagoona - Birrong,2793,14.1,5.6,2016,21611
Yagoona - Birrong,2793,14.1,5.6,2017,21912
Yagoona - Birrong,2793,14.1,5.6,2018,22241
Yagoona - Birrong,2793,14.1,5.6,2019,22468
Bankstown - North,801,4.9,2.7,2001,12417
Bankstown - North,801,4.9,2.7,2003,13423
Bankstown - North,801,4.9,2.7,2006,14131
Bankstown - North,801,4.9,2.7,2007,14733
Bankstown - North,801,4.9,2.7,2008,15328
Bankstown - North,801,4.9,2.7,2011,16249
Bankstown - North,801,4.9,2.7,2013,16567
Bankstown - North,801,4.9,2.7,2014,16712
Bankstown - North,801,4.9,2.7,2015,16859
Bankstown - North,801,4.9,2.7,2018,17421
Bankstown - North,801,4.9,2.7,2019,17462
Bankstown - North,801,4.9,2.7,2020,17436
Bankstown - South,2221,13.6,4.4,2003,12819
Bankstown - South,2221,13.6,4.4,2004,13139
Bankstown - South,2221,13.6,4.4,2005,13393
Bankstown - South,2221,13.6,4.4,2006,13721
Bankstown - South,2221,13.6,4.4,2007,14483
Bankstown - South,2221,13.6,4.4,2009,15496
Bankstown - South,2221,13.6,4.4,2010,15815
Bankstown - South,2221,13.6,4.4,2011,16279
Bankstown - South,2221,13.6,4.4,2012,16314
Bankstown - South,2221,13.6,4.4,2013,16412
Bankstown - South,2221,13.6,4.4,2015,16594
Bankstown - South,2221,13.6,4.4,2016,16658
Bankstown - South,2221,13.6,4.4,2017,17129
Bankstown - South,2221,13.6,4.4,2018,17481
Greenacre - North,1122,8.3,4.1,2001,12186
Greenacre - North,1122,8.3,4.1,2002,12231
Greenacre - North,1122,8.3,4.1,2003,12323
Greenacre - North,1122,8.3,4.1,2004,12328
Greenacre - North,1122,8.3,4.1,2005,12389
Greenacre - North,1122,8.3,4.1,2007,12762
Greenacre - North,1122,8.3,4.1,2009,13153
Greenacre - North,1122,8.3,4.1,2010,13356
Greenacre - North,1122,8.3,4.1,2011,13576
Greenacre - North,1122,8.3,4.1,2012,13656
Greenacre - North,1122,8.3,4.1,2013,13898
Greenacre - North,1122,8.3,4.1,2015,14229
Greenacre - North,1122,8.3,4.1,2016,14412
Greenacre - North,1122,8.3,4.1,2017,14568
Greenacre - North,1122,8.3,4.1,2018,14658
Greenacre - North,1122,8.3,4.1,2019,14739
Greenacre - North,1122,8.3,4.1,2020,14829
Greenacre - North,1122,8.3,4.1,2021,14698
Greenacre - South,1358,11.2,2.9,2007,11451
Greenacre - South,1358,11.2,2.9,2008,11567
Greenacre - South,1358,11.2,2.9,2009,11762
Greenacre - South,1358,11.2,2.9,2013,12364
Greenacre - South,1358,11.2,2.9,2014,12545
Greenacre - South,1358,11.2,2.9,2015,12687
Greenacre - South,1358,11.2,2.9,2016,12881
Greenacre - South,1358,11.2,2.9,2019,13468
Greenacre - South,1358,11.2,2.9,2021,13444
Panania (North) - Milperra,930,8.9,7.6,2003,9952
Panania (North) - Milperra,930,8.9,7.6,2005,9928
Panania (North) - Milperra,930,8.9,7.6,2006,9914
Panania (North) - Milperra,930,8.9,7.6,2007,9936
Panania (North) - Milperra,930,8.9,7.6,2018,11156
Panania (North) - Milperra,930,8.9,7.6,2019,11315
Panania (North) - Milperra,930,8.9,7.6,2020,11424
Panania (North) - Milperra,930,8.9,7.6,2021,11369
Panania (South) - Picnic Point,1377,9.4,6.8,2001,13851
Panania (South) - Picnic Point,1377,9.4,6.8,2002,13762
Panania (South) - Picnic Point,1377,9.4,6.8,2005,13671
Panania (South) - Picnic Point,1377,9.4,6.8,2006,13727
Panania (South) - Picnic Point,1377,9.4,6.8,2007,13912
Panania (South) - Picnic Point,1377,9.4,6.8,2008,14132
Panania (South) - Picnic Point,1377,9.4,6.8,2009,14347
Panania (South) - Picnic Point,1377,9.4,6.8,2010,14443
Panania (South) - Picnic Point,1377,9.4,6.8,2011,14635
Panania (South) - Picnic Point,1377,9.4,6.8,2012,14832
Panania (South) - Picnic Point,1377,9.4,6.8,2014,15267
Panania (South) - Picnic Point,1377,9.4,6.8,2015,15525
Panania (South) - Picnic Point,1377,9.4,6.8,2019,15957
Belmore - Belfield,756,3.8,4.5,2001,18757
Belmore - Belfield,756,3.8,4.5,2002,18594
Belmore - Belfield,756,3.8,4.5,2003,18346
Belmore - Belfield,756,3.8,4.5,2004,18176
Belmore - Belfield,756,3.8,4.5,2005,18164
Belmore - Belfield,756,3.8,4.5,2007,18616
Belmore - Belfield,756,3.8,4.5,2009,19212
Belmore - Belfield,756,3.8,4.5,2010,19419
Belmore - Belfield,756,3.8,4.5,2011,19649
Belmore - Belfield,756,3.8,4.5,2012,19693
Belmore - Belfield,756,3.8,4.5,2013,19746
Belmore - Belfield,756,3.8,4.5,2014,19819
Belmore - Belfield,756,3.8,4.5,2015,19856
Punchbowl,1550,7.7,5.2,2001,18618
Punchbowl,1550,7.7,5.2,2002,18545
Punchbowl,1550,7.7,5.2,2003,18411
Punchbowl,1550,7.7,5.2,2004,18456
Punchbowl,1550,7.7,5.2,2005,18587
Punchbowl,1550,7.7,5.2,2006,18818
Punchbowl,1550,7.7,5.2,2008,19477
Punchbowl,1550,7.7,5.2,2009,19747
Punchbowl,1550,7.7,5.2,2015,21555
Punchbowl,1550,7.7,5.2,2016,21825
Punchbowl,1550,7.7,5.2,2019,22194
Punchbowl,1550,7.7,5.2,2021,21689
Roselands,984,7.2,3.6,2001,12438
Roselands,984,7.2,3.6,2002,12354
Roselands,984,7.2,3.6,2003,12251
Roselands,984,7.2,3.6,2004,12226
Roselands,984,7.2,3.6,2005,12353
Roselands,984,7.2,3.6,2006,12514
Roselands,984,7.2,3.6,2007,12729
Roselands,984,7.2,3.6,2009,13248
Roselands,984,7.2,3.6,2010,13476
Roselands,984,7.2,3.6,2012,13792
Roselands,984,7.2,3.6,2013,13998
Roselands,984,7.2,3.6,2014,14179
Roselands,984,7.2,3.6,2016,14486
Roselands,984,7.2,3.6,2017,14514
Roselands,984,7.2,3.6,2019,14697
Roselands,984,7.2,3.6,2021,14585
Lakemba,717,4.3,2.2,2001,15171
Lakemba,717,4.3,2.2,2003,14937
Lakemba,717,4.3,2.2,2004,14819
Lakemba,717,4.3,2.2,2005,14821
Lakemba,717,4.3,2.2,2007,15176
Lakemba,717,4.3,2.2,2009,16229
Lakemba,717,4.3,2.2,2011,16511
Lakemba,717,4.3,2.2,2012,16882
Lakemba,717,4.3,2.2,2013,17228
Lakemba,717,4.3,2.2,2014,17482
Lakemba,717,4.3,2.2,2015,17742
Lakemba,717,4.3,2.2,2016,17883
Lakemba,717,4.3,2.2,2020,17736
Lakemba,717,4.3,2.2,2021,17228
Wiley Park,-106,-1,1.4,2001,8926
Wiley Park,-106,-1,1.4,2002,8898
Wiley Park,-106,-1,1.4,2003,8914
Wiley Park,-106,-1,1.4,2006,9168
Wiley Park,-106,-1,1.4,2007,9434
Campsie - North,345,3,1.6,2008,11128
Campsie - North,345,3,1.6,2009,11414
Campsie - North,345,3,1.6,2011,11585
Campsie - North,345,3,1.6,2012,11849
Campsie - North,345,3,1.6,2014,12311
Campsie - North,345,3,1.6,2015,12522
Campsie - North,345,3,1.6,2016,12822
Campsie - North,345,3,1.6,2017,12976
Campsie - North,345,3,1.6,2018,12848
Campsie - North,345,3,1.6,2019,12665
Campsie - North,345,3,1.6,2020,12487
Campsie - South,647,7.6,1.1,2003,7995
Campsie - South,647,7.6,1.1,2004,7947
Campsie - South,647,7.6,1.1,2005,7966
Campsie - South,647,7.6,1.1,2008,8289
Campsie - South,647,7.6,1.1,2009,8378
Campsie - South,647,7.6,1.1,2012,8558
Campsie - South,647,7.6,1.1,2014,8946
Campsie - South,647,7.6,1.1,2015,9135
Campsie - South,647,7.6,1.1,2016,9372
Campsie - South,647,7.6,1.1,2017,9477
Campsie - South,647,7.6,1.1,2018,9546
Canterbury - South,4059,49.4,2.1,2002,7765
Canterbury - South,4059,49.4,2.1,2004,7657
Canterbury - South,4059,49.4,2.1,2005,7667
Canterbury - South,4059,49.4,2.1,2006,7735
Canterbury - South,4059,49.4,2.1,2007,7844
Canterbury - South,4059,49.4,2.1,2008,7946
Canterbury - South,4059,49.4,2.1,2009,7975
Canterbury - South,4059,49.4,2.1,2010,8119
Canterbury - South,4059,49.4,2.1,2012,8515
Canterbury - South,4059,49.4,2.1,2013,8773
Canterbury - South,4059,49.4,2.1,2016,9757
Canterbury - South,4059,49.4,2.1,2019,11416
Canterbury - South,4059,49.4,2.1,2020,11919
Canterbury - South,4059,49.4,2.1,2021,12268
Earlwood,163,0.9,5.6,2001,17789
Earlwood,163,0.9,5.6,2002,17589
Earlwood,163,0.9,5.6,2003,17332
Earlwood,163,0.9,5.6,2004,17127
Earlwood,163,0.9,5.6,2006,17144
Earlwood,163,0.9,5.6,2007,17271
Earlwood,163,0.9,5.6,2008,17459
Earlwood,163,0.9,5.6,2010,17724
Earlwood,163,0.9,5.6,2011,17825
Earlwood,163,0.9,5.6,2012,17995
Earlwood,163,0.9,5.6,2014,18389
Earlwood,163,0.9,5.6,2015,18535
Earlwood,163,0.9,5.6,2017,18648
Earlwood,163,0.9,5.6,2018,18558
Earlwood,163,0.9,5.6,2019,18415
Earlwood,163,0.9,5.6,2021,17988
Kingsgrove - North,130,2.1,2.6,2001,5748
Kingsgrove - North,130,2.1,2.6,2002,5686
Kingsgrove - North,130,2.1,2.6,2003,5622
Kingsgrove - North,130,2.1,2.6,2005,5652
Kingsgrove - North,130,2.1,2.6,2006,5685
Kingsgrove - North,130,2.1,2.6,2007,5762
Kingsgrove - North,130,2.1,2.6,2008,5848
Kingsgrove - North,130,2.1,2.6,2009,5935
Kingsgrove - North,130,2.1,2.6,2011,6136
Kingsgrove - North,130,2.1,2.6,2012,6191
Kingsgrove - North,130,2.1,2.6,2013,6246
Kingsgrove - North,130,2.1,2.6,2014,6295
Kingsgrove - North,130,2.1,2.6,2015,6328
Kingsgrove - North,130,2.1,2.6,2017,6349
Kingsgrove - North,130,2.1,2.6,2019,6316
Kingsgrove - North,130,2.1,2.6,2020,6277
Kingsgrove - North,130,2.1,2.6,2021,6266
Narwee - Beverly Hills,443,3.3,3.4,2001,11882
Narwee - Beverly Hills,443,3.3,3.4,2002,11915
Narwee - Beverly Hills,443,3.3,3.4,2003,11866
Narwee - Beverly Hills,443,3.3,3.4,2004,11863
Narwee - Beverly Hills,443,3.3,3.4,2005,11948
Narwee - Beverly Hills,443,3.3,3.4,2007,12254
Narwee - Beverly Hills,443,3.3,3.4,2008,12474
Narwee - Beverly Hills,443,3.3,3.4,2011,13374
Narwee - Beverly Hills,443,3.3,3.4,2013,13877
Narwee - Beverly Hills,443,3.3,3.4,2015,14178
Narwee - Beverly Hills,443,3.3,3.4,2016,14297
